Date,Open,High,Low,Close,Adj Close,Volume
2003-05-22,15.777777,16.111111,15.355555,15.418888,9.955466,11097990
2003-05-23,15.555555,15.692222,15.003333,15.108888,9.755310,42300585
2003-05-26,14.933333,15.322222,14.933333,15.292222,9.873683,19019655
2003-05-27,15.311111,15.620000,15.133333,15.460000,9.982012,21739680
2003-05-28,15.500000,15.577777,15.247777,15.367777,9.922466,15020730
2003-05-29,15.377777,15.444444,15.202222,15.300000,9.878705,28052010
2003-05-30,15.277777,15.555555,15.264444,15.425555,9.959771,18908820
2003-06-02,15.366666,16.062222,15.366666,15.616666,10.083163,35043615
2003-06-03,15.644444,15.733333,15.147777,15.192222,9.809114,20128950
2003-06-04,15.000000,15.304444,14.933333,15.105555,9.753158,20944620
2003-06-05,15.286666,15.415555,15.186666,15.343333,9.906683,18324360
2003-06-06,15.444444,15.773333,15.380000,15.694444,10.133385,28057725
2003-06-09,15.773333,16.111111,15.773333,15.856666,10.238125,25225470
2003-06-10,15.800000,16.111111,15.586666,15.685555,10.127645,25363125
2003-06-11,15.764444,15.866666,15.450000,15.570000,10.053037,14880150
2003-06-12,15.683333,15.911111,15.670000,15.857777,10.238842,17239815
2003-06-13,15.916666,16.086666,15.711111,15.800000,10.201538,21602115
2003-06-16,15.888888,15.921111,15.555555,15.710000,10.143427,9292680
2003-06-17,15.780000,15.922222,15.774444,15.873333,10.248886,16903710
2003-06-18,16.000000,16.371111,15.936666,16.203333,10.461955,36876420
2003-06-19,16.335554,16.466665,16.139999,16.311111,10.531546,22442850
2003-06-20,16.311111,16.618889,16.244444,16.527777,10.671441,33317055
2003-06-23,16.666666,16.773333,16.511110,16.596666,10.715920,26377470
2003-06-24,16.222221,16.555555,16.000000,16.277777,10.510022,16416450
2003-06-25,16.377777,16.572222,16.376665,16.508888,10.659244,20743245
2003-06-26,16.555555,17.200001,16.555555,17.068888,11.020818,50564700
2003-06-27,17.111111,17.200001,16.799999,16.917776,10.923247,19181070
2003-06-30,16.957777,17.266666,16.935555,17.053333,11.010773,23666175
2003-07-01,17.088888,17.102222,16.692223,16.747778,10.813487,9922995
2003-07-02,16.765554,16.975555,16.765554,16.881111,10.899576,12462165
2003-07-03,16.781111,17.173332,16.755554,16.825556,10.863704,22666005
2003-07-04,16.888887,17.377777,16.888887,17.129999,11.060273,25184385
2003-07-07,17.266666,17.287777,16.923332,17.020000,10.989252,7181190
2003-07-08,17.000000,17.422222,17.000000,17.224443,11.121253,27426375
2003-07-09,17.288889,17.288889,17.000000,17.146666,11.071035,12157380
2003-07-10,17.000000,17.244444,16.822222,16.974443,10.959836,19739025
2003-07-11,17.023333,17.111111,16.717777,16.830000,10.866575,15768315
2003-07-14,16.733334,16.888887,16.633333,16.793333,11.061994,10214190
2003-07-15,16.844444,16.933332,16.288889,16.376665,10.787527,17440110
2003-07-16,16.548887,16.844444,16.377777,16.770000,11.046621,11133495
2003-07-17,16.888887,16.888887,16.557777,16.731112,11.021009,16243785
2003-07-18,16.533333,16.753332,16.333332,16.553333,10.903902,10485765
2003-07-21,16.222221,16.666666,16.027777,16.148888,10.637488,6744510
2003-07-22,16.111111,16.444445,15.893333,16.055555,10.576011,11837295
2003-07-23,16.422222,16.422222,16.066666,16.135555,10.628707,5883705
2003-07-24,16.133333,16.655556,16.066666,16.515554,10.879016,14379795
2003-07-25,15.333333,17.555555,15.333333,16.346666,10.767767,19952370
2003-07-28,16.642221,16.642221,16.379999,16.453333,10.838031,15620355
2003-07-29,16.488888,16.488888,16.188889,16.423332,10.818269,14352255
2003-07-30,16.442223,16.511110,16.005554,16.135555,10.628707,15493185
2003-07-31,16.157778,16.222221,15.866666,15.944444,10.502820,30080070
2003-08-01,16.024445,16.166666,15.977777,16.005554,10.543070,20737665
2003-08-04,16.108889,16.377777,16.066666,16.206667,10.675549,12329280
2003-08-05,16.400000,16.664444,16.177776,16.261110,10.711411,34699815
2003-08-06,16.333332,16.455555,16.155556,16.264444,10.713608,15844275
2003-08-07,16.377777,16.597776,16.195555,16.407778,10.808022,28237950
2003-08-08,16.555555,17.020000,16.488888,16.926666,11.149820,31735395
2003-08-11,16.933332,17.371111,16.886665,17.074444,11.247164,23936850
2003-08-12,17.150000,17.284445,16.988888,17.156666,11.301324,16406460
2003-08-13,17.114445,17.265554,16.851110,17.126665,11.281565,15000435
2003-08-14,17.219999,17.309999,16.868889,16.951111,11.165924,14700375
2003-08-15,16.951111,16.951111,16.951111,16.951111,11.165924,0
2003-08-18,17.038889,17.155556,16.811111,17.124443,11.280100,12611340
2003-08-19,17.261110,17.261110,16.935555,17.074444,11.247164,14169780
2003-08-20,17.176666,17.177776,16.866667,16.973333,11.180562,13346505
2003-08-21,17.066666,17.571112,17.005554,17.434444,11.484303,25260120
2003-08-22,17.600000,18.177776,17.555555,17.962221,11.831955,41288580
2003-08-25,18.222221,18.266666,16.968887,17.196667,11.327674,29887200
2003-08-26,17.417776,17.951111,17.338888,17.629999,11.613116,22296510
2003-08-27,17.884443,18.028889,17.678888,17.988888,11.849522,17173395
2003-08-28,18.000000,18.266666,17.755554,18.155556,11.959307,25476075
2003-08-29,18.311111,18.600000,18.182222,18.494444,12.182538,22141395
2003-09-01,18.666666,19.133333,18.666666,19.011110,12.522871,19784520
2003-09-02,19.066666,19.133333,18.703333,18.886665,12.440900,13254975
2003-09-03,18.933332,19.062222,18.400000,18.516666,12.197173,11976885
2003-09-04,18.666666,18.666666,17.893333,18.002222,11.858305,18684900
2003-09-05,18.177776,18.755554,18.133333,18.584444,12.241822,17573985
2003-09-08,18.555555,18.976665,18.555555,18.915554,12.459929,15605055
2003-09-09,19.000000,19.022223,18.222221,18.372223,12.102029,12746925
2003-09-10,18.444445,18.773333,18.290001,18.678888,12.304033,8793495
2003-09-11,18.666666,18.864445,18.114445,18.217777,12.000291,14024475
2003-09-12,18.320000,18.555555,17.777777,17.878887,11.777061,12579210
2003-09-15,17.756666,18.000000,17.512222,17.623333,11.608726,10350135
2003-09-16,17.533333,18.033333,17.333332,17.712221,11.667278,29554425
2003-09-17,17.911112,17.911112,17.333332,17.412222,11.469662,17951040
2003-09-18,17.388887,17.552221,17.111111,17.205555,11.333529,9429660
2003-09-19,17.444445,17.888887,17.244444,17.664444,11.635806,15644790
2003-09-22,17.844444,17.866667,17.322222,17.338888,11.421356,10926765
2003-09-23,17.222221,17.622223,17.178888,17.555555,11.564078,8997795
2003-09-24,17.733334,18.333332,17.494444,18.228888,12.007614,20078100
2003-09-25,17.799999,18.397778,17.799999,18.034445,11.879531,15838920
2003-09-26,18.155556,18.311111,17.955555,18.237778,12.013470,10734075
2003-09-29,18.177776,18.344444,18.001110,18.085554,11.913197,5704335
2003-09-30,18.194445,18.242222,17.666666,17.797777,11.723634,14359500
2003-10-01,17.926666,18.111111,17.777777,18.011110,11.864161,8083080
2003-10-02,18.011110,18.011110,18.011110,18.011110,11.864161,0
2003-10-03,18.022223,18.257776,17.893333,17.994444,11.853181,14088015
2003-10-06,18.133333,18.755554,18.067778,18.643333,12.280614,24632145
2003-10-07,18.728888,19.032223,18.535555,18.628887,12.271096,23548320
2003-10-08,18.844444,18.864445,18.561111,18.738888,12.343555,12682620
2003-10-09,18.888887,19.653334,18.777777,19.527777,12.863207,23149395
2003-10-10,19.557777,19.955555,19.535555,19.758888,13.015442,13701195
2003-10-13,19.688889,20.222221,19.600000,20.087776,13.232084,16321140
2003-10-14,20.218887,20.266666,19.244444,19.487778,12.836860,15633405
2003-10-15,19.631111,19.888887,19.056665,19.627777,12.929075,14108310
2003-10-16,19.777777,20.066666,19.588888,19.914444,13.117911,13351950
2003-10-17,19.821112,20.000000,19.450001,19.684444,12.966403,11281680
2003-10-20,19.666666,19.777777,19.422222,19.472221,12.826612,11068560
2003-10-21,19.333332,19.555555,19.084444,19.391111,12.773183,14747850
2003-10-22,19.355555,19.555555,19.224443,19.465555,12.822220,11785860
2003-10-23,19.466665,19.466665,18.671110,18.847776,12.415282,11102175
2003-10-24,18.850000,19.155556,18.668888,19.064444,12.558005,8446905
2003-10-27,19.422222,19.553333,19.111111,19.228888,12.666325,11965680
2003-10-28,19.177776,19.444445,19.137777,19.302221,12.714631,11257605
2003-10-29,19.511110,19.511110,18.778889,19.177776,12.632657,32704875
2003-10-30,19.155556,19.222221,19.044443,19.120001,12.594604,12217545
2003-10-31,19.111111,19.466665,19.111111,19.261110,12.687549,11310705
2003-11-03,19.444445,19.799999,19.222221,19.702223,12.978116,17924445
2003-11-04,19.775555,20.133333,19.775555,20.004444,13.177195,18856890
2003-11-05,19.888887,20.208887,19.604445,19.751110,13.010318,23321475
2003-11-06,19.711111,19.822222,19.444445,19.492222,12.839789,12835800
2003-11-07,19.488888,19.533333,19.027777,19.195555,12.644368,14013900
2003-11-10,19.222221,19.333332,18.782223,19.160000,12.620947,8620695
2003-11-11,19.377777,19.377777,19.155556,19.230000,12.667058,15254280
2003-11-12,19.377777,19.417776,18.755554,18.907778,12.454807,10532970
2003-11-13,19.111111,19.111111,18.844444,18.972221,12.497255,12760290
2003-11-14,18.933332,19.077778,18.888887,19.000000,12.515553,14852475
2003-11-17,19.002222,19.260000,18.957777,19.100000,12.581427,5614425
2003-11-18,19.244444,19.333332,19.067778,19.195555,12.644368,8096760
2003-11-19,19.333332,19.415554,18.935555,19.323334,12.728536,7716645
2003-11-20,19.424444,19.708887,18.933332,19.135555,12.604845,13357575
2003-11-21,19.166666,19.504444,18.888887,19.405556,12.782700,11710305
2003-11-24,19.488888,19.555555,19.055555,19.106667,12.585815,7109505
2003-11-25,19.219999,19.265554,18.922222,19.007776,12.520677,8741250
2003-11-26,19.007776,19.007776,19.007776,19.007776,12.520677,0
2003-11-27,19.002222,19.200001,18.799999,19.005554,12.519214,19232595
2003-11-28,18.888887,19.286667,18.888887,19.054443,12.551415,11492955
2003-12-01,19.311111,19.444445,19.044443,19.374443,12.762205,18404280
2003-12-02,19.444445,19.688889,19.292221,19.484444,12.834665,14490945
2003-12-03,19.511110,19.844444,19.357777,19.450001,12.811974,16524990
2003-12-04,19.488888,20.219999,19.433332,19.996666,13.172070,25942815
2003-12-05,20.111111,20.711111,20.111111,20.237778,13.330894,34447950
2003-12-08,20.164444,20.510000,20.155556,20.290001,13.365294,17136720
2003-12-09,20.333332,21.222221,20.333332,21.102222,13.900317,35893125
2003-12-10,21.333332,21.995556,21.222221,21.736666,14.318233,41172840
2003-12-11,21.777777,21.866667,21.111111,21.625555,14.245045,18712530
2003-12-12,20.778889,21.666666,20.513332,21.485556,14.152822,11082330
2003-12-15,21.555555,22.197777,21.534445,22.105555,14.561226,13353795
2003-12-16,22.155556,23.097776,21.844444,22.932222,15.105759,33898320
2003-12-17,23.022223,23.022223,22.245556,22.504444,14.823975,17478495
2003-12-18,22.555555,22.555555,21.889999,21.947777,14.457293,16271730
2003-12-19,22.288889,22.466665,21.823334,21.962221,14.466808,14029470
2003-12-22,22.066666,22.088888,21.811111,21.926666,14.443386,6052230
2003-12-23,22.000000,22.088888,21.577778,21.676666,14.278711,7598925
2003-12-24,22.088888,22.088888,21.516666,21.708887,14.299932,17609130
2003-12-25,21.708887,21.708887,21.708887,21.708887,14.299932,0
2003-12-26,21.888887,22.066666,21.511110,21.667776,14.272855,9591120
2003-12-29,21.933332,22.488888,21.623333,22.111111,14.564883,22224735
2003-12-30,22.157778,22.400000,21.666666,21.863333,14.401670,22348935
2003-12-31,21.888887,22.066666,21.777777,21.855555,14.396546,16037595
2004-01-01,22.000000,22.333332,21.805555,22.106667,14.561955,24298560
2004-01-02,22.116667,22.888887,22.116667,22.731112,14.973288,36205155
2004-01-05,23.222221,23.733334,22.578888,23.578888,15.531730,40531860
2004-01-06,23.666666,23.864445,22.666666,22.973333,15.132841,18303975
2004-01-07,22.688889,23.000000,22.344444,22.780001,15.005493,15797475
2004-01-08,22.888887,24.108889,22.822222,23.926666,15.760817,26131410
2004-01-09,24.222221,24.666666,23.711111,24.126665,15.892560,28999530
2004-01-12,24.333332,24.992222,23.688889,24.754444,16.306086,24394275
2004-01-13,24.511110,24.822222,24.022223,24.468887,16.117981,16241220
2004-01-14,24.688889,25.266666,23.777777,25.195555,16.596649,19711845
2004-01-15,25.377777,25.933332,25.000000,25.235556,16.622997,29235195
2004-01-16,25.333332,25.422222,24.666666,24.915554,16.412207,16112205
2004-01-19,25.000000,25.577778,24.695555,25.334444,16.688139,14334390
2004-01-20,25.444445,25.643333,24.555555,24.913334,16.410748,17474355
2004-01-21,26.644444,26.644444,24.334444,24.578888,16.190443,19704825
2004-01-22,24.666666,24.977777,23.755554,23.992222,15.804001,20333385
2004-01-23,24.000000,24.216665,22.049999,22.862223,15.059648,45175050
2004-01-26,22.862223,22.862223,22.862223,22.862223,15.059648,0
2004-01-27,23.288889,23.753332,22.555555,23.412222,15.421944,20030985
2004-01-28,23.133333,23.586666,22.345554,22.613333,14.895703,14008320
2004-01-29,22.674444,23.333332,22.580000,22.860001,15.058187,32268870
2004-01-30,23.222221,23.327778,22.555555,22.775555,15.002563,10189845
2004-02-02,22.775555,22.775555,22.775555,22.775555,15.002563,0
2004-02-03,22.666666,23.266666,21.755554,22.464443,14.797630,17096220
2004-02-04,22.466665,22.822222,22.111111,22.255554,14.660027,17593020
2004-02-05,22.443333,22.443333,21.580000,21.663334,14.269926,15341175
2004-02-06,21.775555,22.244444,21.644444,22.002222,14.493161,18761265
2004-02-09,21.755554,22.420000,21.755554,22.126665,14.575130,14173380
2004-02-10,22.288889,22.555555,22.111111,22.328888,14.708337,22252950
2004-02-11,22.533333,22.533333,22.135555,22.432222,14.776405,15670890
2004-02-12,22.337776,22.728888,22.337776,22.438889,14.780796,16875270
2004-02-13,22.666666,23.595554,22.422222,23.532223,15.500987,31623300
2004-02-16,23.511110,24.088888,23.488888,23.793333,15.672988,14588955
2004-02-17,23.733334,24.244444,23.556665,24.005554,15.812782,19207530
2004-02-18,24.215555,24.222221,23.421110,23.991112,15.803267,22644765
2004-02-19,24.000000,24.155556,23.822222,23.972221,15.790822,24485670
2004-02-20,22.799999,24.400000,22.799999,24.246666,15.971605,19065825
2004-02-23,24.222221,24.577778,24.004444,24.216665,15.951842,15819975
2004-02-24,24.377777,24.911112,23.827778,24.717777,16.281931,23835600
2004-02-25,24.453333,24.666666,23.804443,23.910000,15.749838,8687565
2004-02-26,23.666666,24.611111,23.666666,24.258888,15.979652,16338645
2004-02-27,24.311111,24.666666,24.155556,24.455555,16.109203,8716995
2004-03-01,24.444445,25.464443,24.222221,25.343332,16.693993,18364005
2004-03-02,25.343332,25.343332,25.343332,25.343332,16.693993,0
2004-03-03,25.333332,26.444445,24.917776,26.104445,17.195347,18399510
2004-03-04,26.000000,26.177776,25.602222,25.882221,17.048964,10794105
2004-03-05,25.600000,26.219999,25.600000,25.924444,17.076777,10482345
2004-03-08,25.934444,26.368889,25.778889,26.136665,17.216574,8538390
2004-03-09,25.911112,26.222221,25.735556,25.972221,17.108250,10944945
2004-03-10,25.911112,26.266666,25.555555,26.032223,17.147774,12090780
2004-03-11,25.866667,25.955555,25.333332,25.514444,16.806705,15297300
2004-03-12,25.444445,25.511110,25.055555,25.208887,16.605431,10955970
2004-03-15,25.436666,25.436666,24.247778,24.469999,16.118713,11305125
2004-03-16,24.288889,24.444445,23.201111,23.913334,15.752034,20762235
2004-03-17,24.006666,24.444445,23.377777,24.256666,15.978190,23530140
2004-03-18,24.222221,24.411112,23.823334,24.136665,15.899144,6596910
2004-03-19,23.975555,23.977777,23.583332,23.781111,15.664936,9640755
2004-03-22,23.822222,24.086666,23.622223,23.831112,15.697872,12756015
2004-03-23,23.668888,24.111111,23.668888,23.976665,15.793750,10936125
2004-03-24,24.088888,24.331112,23.624443,23.713333,15.620292,10765980
2004-03-25,23.578888,24.128887,23.578888,23.755554,15.648103,11692755
2004-03-26,24.044443,24.197777,23.338888,23.805555,15.681037,10627830
2004-03-29,23.888887,23.934444,23.516666,23.713333,15.620292,4640400
2004-03-30,23.844444,23.844444,23.227777,23.343332,15.376565,8534160
2004-03-31,22.896666,23.488888,22.896666,23.180000,15.268974,13031820
2004-04-01,23.397778,24.244444,23.111111,24.062222,15.850105,11635965
2004-04-02,24.222221,24.393333,23.938889,24.148888,15.907195,8807040
2004-04-05,23.555555,24.488888,23.555555,24.221111,15.954772,8020530
2004-04-06,24.222221,24.411112,24.005554,24.098888,15.874260,5682330
2004-04-07,24.111111,24.465555,23.977777,24.273333,15.989169,8180415
2004-04-08,24.022223,24.375555,22.688889,24.222221,15.955501,9668115
2004-04-09,24.222221,24.222221,24.222221,24.222221,15.955501,0
2004-04-12,24.333332,24.441111,23.777777,23.904444,15.746177,5949135
2004-04-13,23.844444,24.311111,23.444445,24.132221,15.896216,7346565
2004-04-14,24.132221,24.132221,24.132221,24.132221,15.896216,0
2004-04-15,24.133333,24.444445,24.103333,24.171110,15.921835,12583125
2004-04-16,23.563334,24.333332,23.563334,24.151112,15.908662,6415515
2004-04-19,24.111111,24.311111,23.911112,24.151112,15.908662,7624395
2004-04-20,24.219999,24.219999,23.778889,23.912222,15.751300,5017635
2004-04-21,23.888887,24.176666,23.691111,23.981112,15.796679,10163655
2004-04-22,24.331112,24.331112,23.777777,24.005554,15.812782,4813650
2004-04-23,23.755554,24.264444,23.691111,24.014444,15.818634,8679510
2004-04-26,null,null,null,null,null,null
2004-04-27,22.726665,24.211111,22.726665,23.494444,15.476103,20364300
2004-04-28,23.367777,24.000000,23.111111,23.510000,15.486354,13312485
2004-04-29,23.333332,24.111111,23.111111,23.692223,15.606386,15147045
2004-04-30,23.113333,24.331112,23.113333,23.924444,15.759349,6965010
2004-05-03,23.824444,24.155556,23.377777,23.843332,15.705925,11546595
2004-05-04,23.777777,23.866667,23.444445,23.608889,15.551488,11734335
2004-05-05,23.582222,23.688889,23.401112,23.486666,15.470979,20613195
2004-05-06,23.688889,23.688889,23.222221,23.264444,15.324599,26460720
2004-05-07,23.000000,23.223333,22.666666,22.885555,15.075026,10300950
2004-05-10,22.223333,22.888887,21.888887,22.209999,14.630023,13719645
2004-05-11,21.777777,22.111111,20.594444,20.770000,13.681478,21976785
2004-05-12,20.555555,21.059999,20.400000,20.737778,13.660253,14534235
2004-05-13,20.477777,21.576666,19.451111,21.165554,13.942035,17066475
2004-05-14,21.333332,21.645555,19.998888,20.371111,13.418725,21813930
2004-05-17,20.331112,20.469999,18.046665,18.383333,12.109344,13282920
2004-05-18,18.888887,21.724443,18.333332,20.129999,13.259899,15351930
2004-05-19,20.555555,20.927776,18.666666,19.977777,13.159629,11901825
2004-05-20,19.444445,20.000000,19.222221,19.728888,12.995680,12376215
2004-05-21,19.446667,20.022223,19.334444,19.940001,13.134743,11214945
2004-05-24,20.088888,20.577778,19.933332,20.424444,13.453855,10738890
2004-05-25,20.291111,20.666666,19.265554,20.534445,13.526313,13374180
2004-05-26,20.066666,20.511110,19.555555,19.774445,13.025694,12553155
2004-05-27,19.533333,20.466665,19.447777,20.335554,13.395300,23642280
2004-05-28,20.211111,20.330000,19.355555,19.565556,12.888090,15591195
2004-05-31,19.188889,19.658888,18.222221,19.511110,12.852227,19220265
2004-06-01,19.777777,20.355555,19.777777,20.065556,13.217447,33275340
2004-06-02,20.197777,20.266666,19.444445,20.023333,13.189633,14262390
2004-06-03,20.222221,20.222221,19.123333,19.494444,12.841252,18270225
2004-06-04,19.422222,19.774445,19.222221,19.468887,12.824416,17679960
2004-06-07,19.888887,20.040001,19.488888,19.773333,13.024959,18345105
2004-06-08,22.200001,22.200001,19.451111,19.865555,13.085705,6297255
2004-06-09,20.554443,20.554443,19.611111,19.844444,13.071802,6187275
2004-06-10,19.855555,20.044443,19.712221,19.933332,13.130350,8316945
2004-06-11,20.000000,20.042221,19.582222,19.768888,13.022033,7340895
2004-06-14,19.733334,19.900000,19.333332,19.495556,12.841986,8894070
2004-06-15,19.333332,19.754444,19.333332,19.633333,12.932739,5480910
2004-06-16,19.733334,19.788889,19.477777,19.664444,12.953233,5715630
2004-06-17,19.664444,20.000000,19.577778,19.814444,13.052040,5724000
2004-06-18,19.666666,19.977777,19.163334,19.264444,12.689747,9863550
2004-06-21,19.222221,19.294443,18.780001,19.074444,12.564591,6265395
2004-06-22,19.066666,19.288889,18.356667,19.125555,12.598259,7565580
2004-06-23,19.114445,19.155556,18.403334,18.825556,12.400647,13863600
2004-06-24,18.866667,19.222221,18.777777,19.129999,12.601189,21687705
2004-06-25,19.066666,19.555555,18.933332,19.268888,12.692673,8528490
2004-06-28,19.357777,19.511110,19.111111,19.361111,12.753423,7237575
2004-06-29,19.333332,19.652222,19.122223,19.485556,12.835397,7029135
2004-06-30,19.533333,19.867777,19.341110,19.708887,12.982507,8569890
2004-07-01,19.667776,19.964443,19.567778,19.705555,12.980313,11077470
2004-07-02,19.755554,20.400000,19.666666,20.201111,13.306742,10454220
2004-07-05,20.044443,20.444445,20.044443,20.351110,13.405549,6412860
2004-07-06,20.420000,21.040001,20.125555,20.840000,13.727587,10028925
2004-07-07,20.975555,21.822222,20.784445,21.453333,14.131594,22997970
2004-07-08,21.333332,22.888887,21.333332,21.746666,14.324819,30188430
2004-07-09,21.005554,23.464443,21.005554,23.365555,15.391201,32740425
2004-07-12,23.365555,23.644444,23.005554,23.418888,15.426336,15418080
2004-07-13,23.444445,23.622223,22.892221,23.215555,15.292396,8523945
2004-07-14,23.551111,23.551111,22.293333,22.388887,14.747856,12415635
2004-07-15,22.046665,22.995556,22.002222,22.093332,14.553175,18676800
2004-07-16,22.088888,22.844444,22.088888,22.766666,14.996708,14709915
2004-07-19,22.553333,22.855555,22.244444,22.581112,15.170636,10107360
2004-07-20,22.664444,22.664444,22.072222,22.127777,14.866072,10703655
2004-07-21,22.133333,22.222221,21.888887,22.073334,14.829500,14824620
2004-07-22,22.311111,22.311111,21.777777,21.885555,14.703343,10078020
2004-07-23,21.844444,22.444445,21.799999,22.252222,14.949680,15830235
2004-07-26,22.222221,23.444445,22.111111,23.379999,15.707353,21627855
2004-07-27,23.379999,23.444445,23.166666,23.355555,15.690933,17547795
2004-07-28,23.190001,23.328888,22.933332,23.007776,15.457279,13159935
2004-07-29,22.980000,23.383333,22.555555,23.261110,15.627481,16187490
2004-07-30,23.377777,23.377777,22.762222,23.059999,15.492364,14949720
2004-08-02,23.046665,23.066666,22.777777,22.967777,15.430408,5972985
2004-08-03,23.000000,23.100000,22.357777,22.506666,15.120630,22225590
2004-08-04,22.556665,23.134443,22.448889,23.043333,15.481170,12941100
2004-08-05,23.111111,23.333332,23.044443,23.258888,15.625989,12503070
2004-08-06,23.222221,23.333332,22.855555,23.247778,15.618522,7628715
2004-08-09,23.231112,23.338888,23.048887,23.276667,15.637932,7132590
2004-08-10,23.158888,23.332222,23.000000,23.112223,15.527451,5123835
2004-08-11,22.977777,23.488888,22.784445,23.245556,15.617028,12479535
2004-08-12,23.245556,23.245556,23.000000,23.135555,15.543132,4692375
2004-08-13,23.108889,23.108889,22.466665,22.648888,15.216171,11245230
2004-08-16,22.773333,23.111111,22.496666,23.051111,15.486394,7483905
2004-08-17,23.066666,23.111111,22.222221,22.637777,15.208706,9970515
2004-08-18,22.667776,22.733334,22.222221,22.354445,15.018353,10376325
2004-08-19,22.551111,23.066666,22.444445,22.974443,15.434887,11565135
2004-08-20,22.846666,22.997778,22.577778,22.774445,15.300523,5750955
2004-08-23,22.888887,22.933332,22.444445,22.584444,15.172874,4511520
2004-08-24,22.643333,22.933332,22.558887,22.874443,15.367708,4553235
2004-08-25,23.088888,23.126665,22.901112,22.976665,15.436387,4240890
2004-08-26,23.331112,23.333332,23.044443,23.187777,15.578211,13398075
2004-08-27,23.155556,23.288889,22.722221,22.760000,15.290821,5431860
2004-08-30,22.912222,23.215555,22.868889,23.133333,15.541636,7088535
2004-08-31,23.020000,23.328888,22.958887,23.262222,15.628227,8766045
2004-09-01,23.333332,23.555555,23.133333,23.274445,15.636434,10290735
2004-09-02,23.266666,23.266666,23.000000,23.080000,15.505805,5924880
2004-09-03,23.114445,23.151112,22.851110,23.081112,15.506556,9974835
2004-09-06,23.070000,23.111111,22.942223,23.006666,15.456537,8644050
2004-09-07,23.111111,23.268888,22.700001,23.161112,15.560296,10746180
2004-09-08,23.222221,23.265554,22.895555,23.173332,15.568509,6959745
2004-09-09,23.200001,24.400000,23.003332,23.996666,16.121647,60928785
2004-09-10,23.777777,24.771111,23.777777,24.572222,16.508322,60908490
2004-09-13,24.666666,24.773333,24.336666,24.512222,16.468014,14529105
2004-09-14,24.466665,24.466665,23.895555,24.145555,16.221672,9600255
2004-09-15,24.286667,24.400000,24.067778,24.240000,16.285126,8445960
2004-09-16,24.178888,25.528889,24.178888,25.385555,17.054747,32680575
2004-09-17,25.452223,26.308887,25.161112,26.110001,17.541447,35593110
2004-09-20,26.044443,26.622223,26.000000,26.302221,17.670584,24751890
2004-09-21,26.288889,26.485556,26.051111,26.176666,17.586231,18216450
2004-09-22,26.088888,26.222221,25.737778,25.914444,17.410069,17136450
2004-09-23,25.844444,25.955555,25.581112,25.783333,17.321981,16321185
2004-09-24,25.611111,26.131111,25.515554,25.605555,17.202547,15934005
2004-09-27,25.555555,25.711111,25.006666,25.308887,17.003233,13027275
2004-09-28,25.135555,25.555555,25.000000,25.068888,16.841993,9569115
2004-09-29,25.113333,25.398888,24.714443,25.282223,16.985319,18571140
2004-09-30,25.553333,25.555555,25.123333,25.270000,16.977108,20258865
2004-10-01,25.444445,25.751110,24.940001,25.078888,16.848715,26507205
2004-10-04,25.288889,25.555555,25.223333,25.461111,17.105503,26617185
2004-10-05,25.446667,25.887777,25.228888,25.468887,17.110725,14218695
2004-10-06,25.511110,25.607777,24.977777,25.033333,16.818106,11477205
2004-10-07,25.112223,25.164444,24.780001,24.907778,16.733759,13047930
2004-10-08,25.001110,25.217777,24.650000,24.830000,16.681505,18263250
2004-10-11,24.863333,24.887777,24.558887,24.672222,16.575508,14076135
2004-10-12,24.858889,24.858889,24.444445,24.586666,16.518028,9163215
2004-10-13,null,null,null,null,null,null
2004-10-14,24.555555,25.000000,24.444445,24.843332,16.690460,18572760
2004-10-15,24.977777,25.153334,24.783333,24.843332,16.690460,9475965
2004-10-18,24.888887,24.997778,24.444445,24.516666,16.470999,10219680
2004-10-19,24.666666,24.706667,24.113333,24.423332,16.408293,13795560
2004-10-20,24.466665,24.558887,24.003332,24.235556,16.282141,17728695
2004-10-21,24.288889,24.288889,24.005554,24.100000,16.191071,8651070
2004-10-22,24.100000,24.100000,24.100000,24.100000,16.191071,0
2004-10-25,24.044443,24.133333,23.688889,24.000000,16.123884,7065180
2004-10-26,24.044443,24.332222,24.001110,24.194445,16.254524,13107645
2004-10-27,24.175554,24.244444,23.893333,24.123333,16.206745,9860490
2004-10-28,24.444445,24.444445,24.022223,24.138887,16.217197,26037045
2004-10-29,24.311111,24.311111,23.958887,24.171110,16.238846,12530880
2004-11-01,24.333332,24.400000,24.002222,24.134443,16.214212,13022955
2004-11-02,24.225555,25.104445,24.225555,25.011110,16.803183,29343690
2004-11-03,25.066666,25.333332,24.933332,25.247778,16.962181,19554300
2004-11-04,25.288889,25.377777,24.777777,24.897778,16.727039,10164285
2004-11-05,25.136665,25.400000,25.033333,25.073334,16.844978,10569195
2004-11-08,25.000000,25.261110,24.933332,25.004444,16.798700,7796565
2004-11-09,24.966665,25.459999,24.966665,25.083332,16.851698,10648440
2004-11-10,25.177776,25.506666,25.073334,25.398888,17.063700,13885605
2004-11-11,25.444445,25.622223,25.379999,25.517776,17.143574,13968045
2004-11-12,25.555555,25.687777,25.444445,25.512222,17.139845,2080800
2004-11-15,25.512222,25.512222,25.512222,25.512222,17.139845,0
2004-11-16,25.622223,25.822222,25.444445,25.549999,17.165220,16268085
